name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,whatsapp,linkedin,rating,review_count,completeness_score,lead_score,industry_priority,recommended_service,source,scraped_at
Classic Burger,restaurant,Mount Lebanon,LB,,33.9726071,35.6103674,,catering@cbj.me,https://cbj.me/,True,,context,,,,,3,55,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
بالكومي,restaurant,Beirut,LB,بيروت,33.8255447,35.493206,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
نابيه نابيه,pharmacy,Mount Lebanon,LB,نابيه‎‎,33.9000968,35.621253,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
منزل الخرزة,guest_house,South Lebanon,LB,الطيري,33.1465083,35.4085002,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيانة كومبيوتر,computer,Beirut,LB,,33.8482074,35.5128701,,Hussein_turk@hotmail.com,,,,,,,,,1,35,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
اسبنيز,supermarket,Beirut,LB,,33.8910649,35.5212993,,,https://spinneys.com/,True,,font,,,,,2,28,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
ككلي,restaurant,Beirut,LB,مار مخايل,33.8947583,35.5181446,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مؤسسة علي حيدر التجاريه,department_store,South Lebanon,LB,طريق حبوش دير الزهراني,33.399153,35.48313,,haydarest2009@gmail.com,,,,,,,,,2,28,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مؤسسة علي حيدر التجاريه,department_store,Beirut,LB,طريق النبطية صيدا بيروت,33.3930059,35.4888437,,Haydarest2009@gmail.com,,,,,,,,,2,28,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
دانيز دينير,fast_food,Mount Lebanon,LB,طريق برمانا الرئيسية,33.8855255,35.6391396,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
SGBL,bank,Mount Lebanon,LB,طريق انطلياس بكفيا,33.9206729,35.6819654,,sgbl@sgbl.com.lb,http://www.sgbl.com.lb,True,,context,,https://linkedin.com/company/sgblbank,,,5,48,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Club Buffet and Restaurant,restaurant,Mount Lebanon,LB,Deir El Kalaa Country Club,33.8553388,35.6053062,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Elie rahme Tattoos (much more),tattoo,Mount Lebanon,LB,طريق جونية الجديدة,33.9977429,35.6465682,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
دانكن دونتس,fast_food,Beirut,LB,بيروت,33.8968148,35.5068603,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
استون,restaurant,Mount Lebanon,LB,ذوق مكايل,33.9674441,35.6235618,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فارماسيا,pharmacy,Beirut,LB,بيروت,33.8900514,35.4971224,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بنك بيروت والبلاد العربية,bank,Beirut,LB,بيروت,33.8921752,35.5198715,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
The Office Beirut,bar,Beirut,LB,"شارع غورو, Beyrouth",33.8950895,35.5182464,,info@theofficebeirut.com,https://www.theofficebeirut.com,False,,,,,,,3,55,high,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
رِواق بيروت,bar,Beirut,LB,"شارع أسد رستم, Beyrouth",33.8953433,35.5318181,,,https://www.facebook.com/RiwaqBeirut/,True,,media,,,,,3,35,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
صالون أحمد ياسين,cosmetics,Beirut,LB,بيروت,33.873358,35.5043,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
أستريكس,fast_food,Beirut,LB,"شارع أرمينيا, بيروت",33.8967795,35.5308332,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Hotello Guest Suites Boutique Hotel,hotel,Mount Lebanon,LB,Jounieh ghadir,33.982412,35.6369457,,info@hotellolebanon.com,,,,,,,,,2,35,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Ahwet Lebnen,restaurant,Beirut,LB,,33.8883337,35.5261122,,,,,,https://www.instagram.com/ahwetlebnen/,,,,,1,25,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
مؤسسة رباب الصدر,school,South Lebanon,LB,صور,33.2666301,35.2077227,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
معهد صنيا,beauty,Mount Lebanon,LB,شارع خوري وبارود,33.9805227,35.632935,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة المرج,school,South Lebanon,LB,جناتا,33.289764,35.3211841,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية النور,pharmacy,South Lebanon,LB,جناتا,33.290304,35.3252858,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
حلويات البحصلي,confectionery,South Lebanon,LB,صور,33.2758428,35.2149664,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
car tech,car_repair,North Lebanon,LB,مستيتا,34.107634,35.655113,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
نيو سهيلة,pharmacy,Mount Lebanon,LB,سهيلة,33.9586848,35.6528813,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سانت ريتا بلونة,pharmacy,Mount Lebanon,LB,بلونة,33.9522346,35.6722771,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Uptown Beirut,restaurant,Mount Lebanon,LB,,33.9236291,35.5886659,,,,,https://m.facebook.com/uptownbeirut/,,,,,,1,15,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
كاستنيا,copyshop,Mount Lebanon,LB,شارع الميدان,33.8840031,35.549467,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
باردو,bar,Beirut,LB,شارع المكسيك,33.8957733,35.4921222,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بقالة حسني,convenience,Beirut,LB,"شارع بطرس البستاني, بيروت",33.892482,35.4982733,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
جابر,pharmacy,Beirut,LB,"شارع أمين بيهم, بيروت",33.8931052,35.4977102,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ATTO,travel_agency,Beirut,LB,شارع الحمرا,33.895418,35.4850102,,,,,,,,,,,1,8,medium,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
Bâtiment VNH,community_centre,Beirut,LB,Rue Adiba Ishac,33.8856661,35.5188451,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
باتشيغ,restaurant,Mount Lebanon,LB,أنطلياس,33.9204187,35.5868124,,info@batchig.com,http://batchig.com,True,,sqs,,,,,4,55,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
شركة المر,company,Mount Lebanon,LB,بلونة,33.9518637,35.6816585,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Sardar Bank,bank,Beirut,LB,شارع سليم دو بسترس,33.8912318,35.5185406,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
البسة نسائي وولادي,clothes,Akkar,LB,"طريق حلبا, حلبا",34.5401862,36.0679071,,haidargeorges@hotmail.com,,,,,,,,,2,35,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
جامعة لبنانية نيو روضة,school,Mount Lebanon,LB,طلعة نيو روضة,33.8770074,35.5571109,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Café de Pénélope,restaurant,Beirut,LB,شارع كفوري,33.8734041,35.517386,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية السيدة,pharmacy,Beirut,LB,شارع السيدة,33.887041,35.5285724,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
نيسان,car,Mount Lebanon,LB,ضبية‎‎,33.9319735,35.5882846,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
عيادة د.هيثم الرافعي لطب وجراحة العين,clinic,North Lebanon,LB,"بجانب وزارة المالية, طرابلس - التل",34.4382045,35.8409121,,ophthalmus@gmail.com,,,,,,,,,2,35,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
عيادة د. هيثم الرافعي لطب وجراحة العين,doctors,North Lebanon,LB,"Hospital's Chahine Str.,Fattal Center, 2nd fl.",34.43819,35.8407596,,ophthalmus@gmail.com,,,,,,,,,2,35,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
بنك بيروت والبلاد العربية,bank,Mount Lebanon,LB,أتستراد البحر,33.8944527,35.5464462,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بنك بيبلوس - ريفون,bank,Mount Lebanon,LB,ريفون,33.9785976,35.6990272,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Ward Café Trottoir,cafe,North Lebanon,LB,Hadath El Jebbeh,34.2496611,35.928857,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بست لبتب سيل,computer,Mount Lebanon,LB,,33.9805231,35.6256262,,bls.jounieh@gmail.com,,,http://www.facebook.com/bls.bestlaptopsale,,,,,,2,35,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Taqueria del jefe,fast_food,Beirut,LB,58,33.8957913,35.5185342,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ودن بيكري,bakery,Beirut,LB,بيروت,33.8914423,35.5261263,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
غو تانغو,restaurant,Beirut,LB,بيروت,33.8938471,35.4762644,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سارة,bar,Beirut,LB,بيروت,33.8733828,35.5043071,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة أي إل بي إس للغات - بيروت,school,Beirut,LB,"شارع صوراتي, بيروت",33.8967104,35.4862668,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
O Monot Boutique Hotel,hotel,Beirut,LB,شارع مونو,33.8919341,35.5074092,,omonot@omonot.com,http://www.omonot.com,True,,omonotboutiquehotel,,,,,4,55,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
كوست,restaurant,Beirut,LB,بيروت,33.9030868,35.4987226,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كابيتول,restaurant,Beirut,LB,بيروت,33.8950642,35.5039947,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Borj el Hamam Tower of the Doves,restaurant,Mount Lebanon,LB,برمانا,33.8864618,35.6468687,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صالون ابو السعيد للحلاقة,hairdresser,South Lebanon,LB,مخيم عين الحلوة,33.5408514,35.37508,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مطعم زهرة الليمون,restaurant,South Lebanon,LB,أتستراد البحر,33.5759304,35.3845807,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كاتورة,beauty,Beirut,LB,جوزيف شادر,33.8892687,35.5365537,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بيت الحاج حسين حيدر,guest_house,Bekaa,LB,كفر دان,34.0140305,36.0524446,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
LibanPost,post_office,North Lebanon,LB,شارع فوزي قاوقجي,34.4353536,35.8337363,,,https://www.libanpost.com/,True,,libanpost,,https://linkedin.com/company/libanpost,,,4,28,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
مدام ملك,hostel,Beirut,LB,شارع محي الدين الخياط,33.8897978,35.4883475,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Raw Pictures Digital Services,photo,Beirut,LB,شارع العميد توفيق سالم,33.8825827,35.5103102,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الدكتور خالد محمّد بركات,dentist,Beirut,LB,كورنيش المزرعة,33.8781,35.502725,,DrKBarakats@gmail.com,,,,,,,,,2,35,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
مدرسة كفر صير الرسمية,school,South Lebanon,LB,كفر صير,33.3260959,35.4019075,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
محمد شديد,car_repair,Mount Lebanon,LB,الحدث,33.8338664,35.5299425,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مبي غت,fast_food,Beirut,LB,بيروت,33.8862499,35.498113,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كريمينو,cafe,Beirut,LB,بيروت,33.8925202,35.4877895,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
باشن جوز,cafe,Beirut,LB,بيروت,33.9025177,35.4984573,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مقهى ابرو,cafe,Beirut,LB,شارع إميل أده,33.8939281,35.4839569,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ليدي لك,clothes,Beirut,LB,بيروت,33.8938957,35.4844314,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
LGB Bank,bank,Beirut,LB,بيروت,33.8941154,35.4808473,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Tomatomatic Pixza,fast_food,Beirut,LB,شارع الحمرا,33.8961354,35.4779031,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Classic Burger Joint,fast_food,Beirut,LB,,33.8961525,35.4778781,,catering@cbj.me,https://cbj.me/,True,,context,,,,,3,55,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
محلات بلال,clothes,North Lebanon,LB,بركة الملاحة,34.4324494,35.8443284,,ayadkwayder@gmail.com,,,https://www.facebook.com/freindsbaby/,,,,,,3,35,high,E-commerce launch + Instagram-to-store funnel,osm,2026-05-04T13:12:10.490486Z
محلات بلال,clothes,North Lebanon,LB,سوق البازركان بركة الملاحة,34.4367567,35.8458495,,ayadkwayder@gmail.com,,,https://www.facebook.com/freindsbaby/,,,,,,3,35,high,E-commerce launch + Instagram-to-store funnel,osm,2026-05-04T13:12:10.490486Z
قاروط اخوان,hardware,Beirut,LB,طريق الشام,33.8857143,35.5092319,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بنك البحر المتوسط,bank,Beirut,LB,بيروت,33.8863802,35.508745,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مطعم شواطينا,restaurant,South Lebanon,LB,Tyr,33.2643702,35.2058926,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Bashir Services,mobile_phone,Beirut,LB,"شارع ألفرد نوبل, الحمراء",33.8930025,35.4835614,,gamesms@ymail.com,http://facebook.com/bashirservices,True,,media,,,,,4,48,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
هاني سويت,bakery,Mount Lebanon,LB,رأس المتن,33.848203,35.6638526,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Joyful Box,gift,North Lebanon,LB,"6, Hosrayel main road",34.1568412,35.635553,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Papaya,restaurant,Mount Lebanon,LB,عاليه,33.8107754,35.6055806,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سيدة الملائكة,school,Beirut,LB,شارع بدارو,33.8749903,35.5159578,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Garage Jean,car_repair,Mount Lebanon,LB,cinema planet street,33.9722157,35.6088019,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Mon Mareshal,restaurant,Mount Lebanon,LB,التراب,33.961321,35.6270162,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ميناكو سلفر,gift,Beirut,LB,بيروت,33.8909119,35.5326715,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
LU rawda,college,Mount Lebanon,LB,طلعة نيو روضة,33.8770376,35.5569573,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
E box,cafe,Beirut,LB,شارع طبال,33.8884803,35.5267543,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Studio Flash Color,photo,Mount Lebanon,LB,"1576, طلعة نيو روضة",33.8784459,35.5531604,,studioflashcolor@gmail.com,http://studioflashcolor.com,False,,,,,,,3,48,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
بنك لبنان والخليج,bank,Beirut,LB,شارع أللنبي,33.8994806,35.5051695,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
هوغو بوس,clothes,Beirut,LB,"شارع أللنبي, بيروت",33.8993239,35.5051328,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فرن العمري,bakery,Mount Lebanon,LB,شارع فياض القبة,33.779918,35.490786,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
طيران الإمارات,travel_agency,Beirut,LB,بيروت,33.8981719,35.4875114,,,https://www.emirates.com/lb/french/,False,,,,,,,2,28,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
جيفارا,mobile_phone,Beirut,LB,بيروت,33.8947162,35.4825874,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صالون بيروت,restaurant,Beirut,LB,بيروت,33.897101,35.4870853,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
إلدورادو,clothes,Beirut,LB,شارع الحمرا,33.8954742,35.4831321,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كلاسيك برغر كفرديبان,fast_food,Bekaa,LB,,34.0004278,35.8363932,,catering@cbj.me,https://cbj.me/,True,,context,,,,,3,55,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
امبريال,hotel,Beirut,LB,شارع أستراليا,33.8873513,35.4762846,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بیروت مال,clothes,Beirut,LB,"Route 20, Beyrouth",33.8636328,35.5172076,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سيبريز,bar,Beirut,LB,"جادة الجنرال ديغول, المنارة",33.8928331,35.468057,,info@sportingclub-lb.com,,,,,,,,,2,35,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الهانوي,restaurant,Beirut,LB,"شارع طلعة العكاوي, مار نيكولا",33.8949239,35.5193389,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سبيزا,supermarket,Beirut,LB,بيروت,33.8921127,35.4942193,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
al Fayhaa Travel,travel_agency,North Lebanon,LB,شارع الثقافة,34.4401007,35.8383323,,,,,,,,,,,1,8,medium,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
الملابس الداخلية ما مي,clothes,Beirut,LB,بيروت,33.8902996,35.5205662,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Barbizon,hairdresser,Beirut,LB,شارع الدوماني,33.8888952,35.5122726,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Nadine group,supermarket,Mount Lebanon,LB,"10, Dahr Al Maghara",33.6835278,35.4731422,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سوبرماركت كوكيز,supermarket,Mount Lebanon,LB,Debbiyeh,33.6840255,35.4682451,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
طاولة عميق,restaurant,Bekaa,LB,,33.712653,35.7609767,,,,,https://m.facebook.com/pages/Tawlet-Ammiq/260736767373827,,,,,,1,15,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
دريم سويت,hotel,Beirut,LB,Beyrouth,33.8949015,35.4748158,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الأخضر,supermarket,Beirut,LB,Odaimi Street,33.8545431,35.5054347,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كاسا,hotel,Beirut,LB,بيروت,33.8891055,35.5092441,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مقهى يونس,cafe,Beirut,LB,بيروت,33.8866965,35.5095217,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Farfasha,cosmetics,Beirut,LB,"شارع عمر بن عبد العزيز, الحمراء",33.8979626,35.4841988,,hamra.farfasha@gmail.com,,,,,,,,,2,35,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
تندر بار,restaurant,Mount Lebanon,LB,,33.9190371,35.6391996,,,https://tenderbar-co.com/,True,,,,,,,1,25,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
I shop,electronics,Beirut,LB,"2, جادة شارل الحلو",33.8992614,35.5285861,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بيت لبيت,furniture,Mount Lebanon,LB,الحدث,33.8345749,35.5360398,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Animal Life Veterinary Hospital,veterinary,Beirut,LB,Jisr El Basha Street,33.859893,35.5343749,,,,,,,,,,,1,15,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
إتش تي سي,computer,Beirut,LB,بيروت,33.8825309,35.5209074,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
المنزل,guest_house,Mount Lebanon,LB,"1, حارة المطبات",33.9659859,35.6165662,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
رستو كافيه بلما,restaurant,South Lebanon,LB,صيدا,33.5688223,35.3766762,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بار العصير,cafe,South Lebanon,LB,صور,33.2707302,35.202971,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
أبو ديب,restaurant,South Lebanon,LB,صور,33.2673499,35.2028262,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ياماها,motorcycle,Beirut,LB,"شارع بدر دمشقية, قريطم",33.8936132,35.4762977,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بيت حلب,restaurant,Beirut,LB,بيروت,33.8946108,35.4835852,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مقهى نهريز,cafe,Beirut,LB,بيروت,33.8928407,35.4865914,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
أورال,motorcycle,Mount Lebanon,LB,الحدث,33.8344659,35.5294168,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
منزل أثير,guest_house,Beirut,LB,أوتوستراد هادي نصرالله,33.8513935,35.5153576,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ثري أو ناين,hotel,Beirut,LB,Beyrouth,33.8990133,35.4813641,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
إيلي راجا,motorcycle,Beirut,LB,بيروت,33.8903485,35.5347228,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ليبان بوست - بكفيا,post_office,Mount Lebanon,LB,,33.9195511,35.6797129,,,https://www.libanpost.com,True,,libanpost,,https://linkedin.com/company/libanpost,,,3,28,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
ملك الطاووق,fast_food,North Lebanon,LB,,34.4372174,35.8347678,,,https://www.malakaltawouk.com/,True,,keyframes,,,,,2,35,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
