name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,whatsapp,linkedin,rating,review_count,completeness_score,lead_score,industry_priority,recommended_service,source,scraped_at
Al Janoub Super Market,supermarket,South Lebanon,LB,,33.2836561,35.2193797,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
برميل البرغر,fast_food,Mount Lebanon,LB,,33.9188312,35.6385205,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Dhour Shweir Public Secondary School,school,Mount Lebanon,LB,,33.9206987,35.7254961,,,https://dspss.com,True,,media,,,,,2,28,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Khirbet Qanafar Promenades,guest_house,Mount Lebanon,LB,,33.6473983,35.731183,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
TJ Village,guest_house,Mount Lebanon,LB,,33.6483104,35.7294356,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Khalaf Al Habtoor Hospital,hospital,Akkar,LB,,34.462493,36.1246609,,,,,https://www.facebook.com/habtoorhospital/,,,,,,1,8,medium,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Al Sharq Al Awsat Hospital,hospital,Baalbek-Hermel,LB,,34.0385074,36.1920413,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
DarAl Hekme,hospital,Baalbek-Hermel,LB,,34.037704,36.1898987,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Barrio 67,pub,North Lebanon,LB,,34.2560674,35.6585723,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
The Backyard Hazmieh,food_court,Beirut,LB,,33.8541198,35.5411291,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Deir El Qamar Governmental Hospital,hospital,Mount Lebanon,LB,,33.7051091,35.5742658,,,,,https://m.facebook.com/DeirElQamarGovernmentalHospital/,,,,,,1,8,medium,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Mersal Restaurant,restaurant,Bekaa,LB,"Boulevard Zahlé, Zahle",33.8524638,35.8958347,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Sarde,restaurant,Bekaa,LB,,33.8402247,35.8674544,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Rise,restaurant,Bekaa,LB,,33.853667,35.8819292,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Khayrat Taanayel,restaurant,Bekaa,LB,,33.8520457,35.8815765,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
kroum al maalouf,bar,Bekaa,LB,,33.8482027,35.8831137,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Hogan's Cafe,cafe,Bekaa,LB,,33.8738022,35.9461704,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
CU caffe,cafe,Bekaa,LB,,33.8681082,36.0076993,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
LIU-Riyak,university,Bekaa,LB,,33.8681135,36.0073213,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Kiehl's,cosmetics,Bekaa,LB,,33.8552611,36.0208992,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مطعم وسناك مشوار,restaurant,Bekaa,LB,,33.8240359,35.8812001,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Tasneem Fashion Wears,clothes,Bekaa,LB,,33.823832,35.8811256,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Off Road Cafe,cafe,Bekaa,LB,,33.8579819,35.8783304,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Château Khoury Wedding Venue,events_venue,Bekaa,LB,,33.8570756,35.8736085,,,,,,,,,,,0,8,medium,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
Ain El Daouk resto-cafe,restaurant,Bekaa,LB,,33.8542076,35.8982728,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Khalaf And Abou Sleiman,ice_cream,Bekaa,LB,,33.8556501,35.8934377,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
casino kraitem,ice_cream,Bekaa,LB,,33.855945,35.8933217,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Mazaj,restaurant,Bekaa,LB,,33.8541241,35.8939577,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
نادي الامومة,social_centre,Bekaa,LB,,33.8530708,35.8947974,,,,,,,,,,,0,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Bread & Beans,restaurant,Bekaa,LB,,33.8363685,35.9105442,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
OLAS School Rmeich,school,South Lebanon,LB,,33.0896385,35.3780519,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Ecole Notre Dame de la Roche,school,Bekaa,LB,,34.1225659,35.7889869,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Bayt Nawal Guest house,guest_house,North Lebanon,LB,,34.2447325,36.0197894,,khoury.peter@hotmail.com,https://www.instagram.com/baytnawal/,True,,rsrc.php,,,,,3,55,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Makazi Gardens,hostel,North Lebanon,LB,,34.1114009,35.6566306,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة دير القاسي,school,South Lebanon,LB,,33.5419124,35.3849046,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Ras Al Bayada,restaurant,South Lebanon,LB,,33.1634197,35.1821859,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Sea Side,restaurant,North Lebanon,LB,,34.4331325,35.8137095,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سان فامي,school,Mount Lebanon,LB,,33.9831669,35.6327561,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Al Ghanem Hospital,hospital,Mount Lebanon,LB,,33.8074931,35.6633044,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الجامعة الياسوعية,university,Beirut,LB,,33.8820778,35.5125439,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
USJ Campus des Sciences Humaines,university,Beirut,LB,,33.8810451,35.5116306,,info@usj.edu.lb,https://www.usj.edu.lb/universite/institutions.php?getinst=68,True,,300,,,,,3,48,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Abou Assi,marketplace,Mount Lebanon,LB,,33.6405695,35.7160412,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Azzam,marketplace,Mount Lebanon,LB,,33.6395292,35.7163085,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Choueifat International School,school,North Lebanon,LB,,34.3448239,35.7941223,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Beyt El Midan,guest_house,North Lebanon,LB,Ehden,34.2903197,35.9647591,,info@beytelmidan.com,https://www.beytelmidan.com/,True,,,,,,,3,45,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
علي بابا,supermarket,Akkar,LB,حلبا,34.5432093,36.0763803,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Besancon Baabdath,school,Mount Lebanon,LB,,33.8883417,35.6756537,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الجامعة العالمية - فرع الدوحة,university,Mount Lebanon,LB,,33.760535,35.4879185,,,https://gu.edu.lb/,False,,,,,,,1,28,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
مدرسة الثقافة الإسلامية,school,Beirut,LB,,33.8706405,35.5005188,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Adduha High School,school,Beirut,LB,,33.8644831,35.5072739,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Villa Springs Restaurant,restaurant,South Lebanon,LB,,33.3812957,35.6221168,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Supermarket abdllah,supermarket,South Lebanon,LB,,33.3288585,35.6917682,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Mini market Al Jawad,convenience,South Lebanon,LB,,33.3284988,35.6917327,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
دكان الحج ابو محمد نسيب القادري,supermarket,South Lebanon,LB,,33.3324133,35.6936414,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
محل حافظ يحيى للألبسة,clothes,South Lebanon,LB,,33.3333465,35.6947078,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ميني ماركت ابو علي يحيى,convenience,South Lebanon,LB,,33.3337859,35.6952127,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
قمره للحدادة الافرنجية,hardware,South Lebanon,LB,,33.3312064,35.696241,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
جمهورية ال عبد الحميد,social_centre,South Lebanon,LB,,33.3433576,35.6785462,,,,,,,,,,,0,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مصلح سيارات عامر,car_repair,South Lebanon,LB,,33.3789968,35.6460895,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فرن وملحمه اسعد حجول,restaurant,South Lebanon,LB,,33.3791826,35.6460236,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سوبرماركت حجول,supermarket,South Lebanon,LB,,33.3793248,35.6459683,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية جمعة,pharmacy,South Lebanon,LB,,33.383596,35.6417596,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كاراج فيصل للميكانيك,car_repair,South Lebanon,LB,,33.3834515,35.6411503,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سوبر ماركت ابو راشد كوكبا,convenience,South Lebanon,LB,,33.3857099,35.6405963,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Sweet Dreams,clothes,South Lebanon,LB,,33.3869617,35.643272,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مخمر الموز,convenience,South Lebanon,LB,,33.3956689,35.651775,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Ali Ibrahim trading,convenience,South Lebanon,LB,,33.3685574,35.6825976,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Lulu's Boutique,clothes,South Lebanon,LB,,33.3693231,35.6903636,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سوبرماركت الهبارية,supermarket,South Lebanon,LB,,33.3685333,35.6960429,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
محل تياب بالة,clothes,South Lebanon,LB,,33.3678877,35.697142,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة حسين علي ناصر العامة,school,Mount Lebanon,LB,,33.8412432,35.5125298,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Level Two,food_court,Mount Lebanon,LB,,33.9184931,35.6161356,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Lebanese International University,university,South Lebanon,LB,,33.2834278,35.2292268,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة حسين الثانوية,school,Mount Lebanon,LB,,33.8357816,35.5106171,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Extreme Mobiles,mobile_phone,South Lebanon,LB,,33.3155124,35.5655592,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مقهى موسى,cafe,South Lebanon,LB,,33.2592455,35.2125452,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Platinum Hotel,hotel,South Lebanon,LB,,33.2679081,35.2166972,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Jbaily's Jewelry,jewelry,South Lebanon,LB,,33.2695078,35.2037888,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
جمال ترست بنك,bank,South Lebanon,LB,تبنين,33.1971726,35.41456,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الجامعة اللبنانية كلّية العلوم,university,Mount Lebanon,LB,,33.8793657,35.5667639,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
المدرسة الألمانية الدولية بيروت,school,Beirut,LB,,33.8978102,35.4726706,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Ghossein Clinic,clinic,South Lebanon,LB,,33.3820529,35.4863895,,,,,,,,,,,0,15,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
mogetee,cafe,South Lebanon,LB,"kfarjouz, kfarjouz",33.3933384,35.4878343,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ashta w assal,supermarket,South Lebanon,LB,,33.3877223,35.4958398,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
shawrma w bass,restaurant,South Lebanon,LB,,33.3918205,35.509973,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Lilium Venue,events_venue,North Lebanon,LB,"Lilium, Zgharta",34.3979546,35.91418,,,,,,,,,,,1,8,medium,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
Wissam Market,marketplace,South Lebanon,LB,,33.3107506,35.51482,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
tishrin,cafe,South Lebanon,LB,,33.3717728,35.4943009,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
time cafe,cafe,South Lebanon,LB,,33.3912834,35.5028699,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
raeef,pharmacy,South Lebanon,LB,,33.3735981,35.4951413,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
linas,restaurant,South Lebanon,LB,,33.3878806,35.4990543,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
carinos,restaurant,South Lebanon,LB,,33.377938,35.4960159,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
marj al rim,restaurant,South Lebanon,LB,,33.3757438,35.4962904,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Rihan Centre,mall,South Lebanon,LB,,33.3813207,35.4836311,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Yassine,restaurant,South Lebanon,LB,,33.3795916,35.4847493,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Pharmacy Jaber,pharmacy,South Lebanon,LB,,33.3805257,35.4854488,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سوبرماركت ياسين,supermarket,South Lebanon,LB,"108, khallet el Hawa, Nabatieh",33.383179,35.4855817,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
bdeir pharmacy,pharmacy,South Lebanon,LB,,33.3793839,35.4813172,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Baalbaky,pharmacy,South Lebanon,LB,,33.3781253,35.4831846,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
قهوة منصور الفاخرة,cafe,South Lebanon,LB,,33.3765024,35.4855807,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ثانوية أجيال الدوير,school,South Lebanon,LB,,33.3823824,35.4059854,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
محمصة بن بهارات بزورات مكسرات المهدي,convenience,South Lebanon,LB,الدوير,33.3919407,35.4226717,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Aldea Events Venue,events_venue,Mount Lebanon,LB,,33.8721338,35.5940222,,,,,,https://www.instagram.com/aldeavenue/,,,,,1,18,medium,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Lina's,restaurant,Mount Lebanon,LB,,33.9183905,35.6150762,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Fish House,restaurant,South Lebanon,LB,,33.5575198,35.3731746,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Les Filles De Papa Guest House,guest_house,North Lebanon,LB,"5441, دوق",34.1948331,35.7482247,,reservations@lesfillesdepapa.com,https://lesfillesdepapa.com,True,,https://www.instagram.com/lesfillesdepapa.gh/,,,,,4,55,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Jeb Jannine High School,school,Bekaa,LB,,33.6285343,35.7979891,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
AL BASSAM STORE,supermarket,South Lebanon,LB,,33.5608359,35.4100669,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Garage Said Tanios,car_repair,Mount Lebanon,LB,,33.9222035,35.6520398,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ثانوية القلمون الرسمية,school,North Lebanon,LB,,34.3760337,35.7773807,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Edesia,events_venue,Mount Lebanon,LB,,33.5854672,35.3957336,,,,,https://www.facebook.com/edesia.weddings/,,,,,,1,8,medium,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Soubra's,restaurant,South Lebanon,LB,,33.5617675,35.3822864,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Atyab Basterma,fast_food,South Lebanon,LB,,33.5618227,35.3821121,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
DROP by Ghassan Naffaa,cafe,South Lebanon,LB,,33.5618904,35.3818859,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
B.S.A.T,supermarket,South Lebanon,LB,,33.5644598,35.397711,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Sharhabil Market,supermarket,South Lebanon,LB,,33.5799249,35.3926625,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
M.S. Secondary Nuns Almakhlsaat Abra,school,South Lebanon,LB,,33.5645592,35.4018222,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ثانوية الأفق الجديد,school,South Lebanon,LB,,33.5740982,35.3936189,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Lycée Célestin Freinet,school,South Lebanon,LB,,33.5726905,35.3963145,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Dr. Nazih Bizri High School,school,South Lebanon,LB,,33.5679479,35.3785436,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Pro Motor Tuning,car_repair,South Lebanon,LB,,33.5660782,35.3821761,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة القضاة,school,South Lebanon,LB,,33.554226,35.3705746,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Miss Pinky,clothes,South Lebanon,LB,,33.5604195,35.3778282,,,https://api.whatsapp.com/message/GHPFRTXBCR6BP1?autoload=1&app_absent=0,True,https://www.facebook.com/people/Miss-Pinky-Saida/100064830333344/,https://www.instagram.com/misspinkysaida/,,,,,2,35,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Ami Resto,cafe,Mount Lebanon,LB,,33.5814578,35.385948,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ثانوية المقاصد الإسلامية,school,South Lebanon,LB,,33.5615295,35.3682194,,info@mak-secondary.edu.lb,https://mak-secondary.edu.lb/,True,,context,,,,,3,48,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
UNRWA Acre School,school,South Lebanon,LB,,33.5637859,35.3696598,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدا وي,food_court,South Lebanon,LB,,33.5795429,35.3845211,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Blend,cafe,South Lebanon,LB,,33.5789728,35.386669,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة عائشة أم المؤمنين المجانية,school,South Lebanon,LB,,33.547488,35.3735979,,,https://mak-aisha.edu.lb/,True,,media,,,,,2,28,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
الجامعة اللبنانية - كلية التكنولوجيا,university,South Lebanon,LB,,33.552387,35.373993,,,http://ft.ul.edu.lb,True,,,,,,,1,18,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
الجامعة اللبنانية الدولية - فرع صيدا,university,South Lebanon,LB,,33.553657,35.3737892,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
معهد صيدا الفني,school,South Lebanon,LB,,33.5500865,35.3727945,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
LaBois,restaurant,Bekaa,LB,,34.1714104,35.8705875,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة صيدا المتوسطة المختلطة الرسمية,school,South Lebanon,LB,,33.5624627,35.3839388,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
محلات سجاد,carpet,South Lebanon,LB,,33.5089828,35.6842145,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ثانوية مشغرة الرسمية,school,South Lebanon,LB,,33.5180212,35.6531434,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
كراج العتيق,car_repair,Mount Lebanon,LB,,33.5802124,35.3873211,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Hyundai,car,Mount Lebanon,LB,,33.5805018,35.386988,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Changan,car,Mount Lebanon,LB,,33.5805984,35.3869953,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سراي نسيب باشا,events_venue,South Lebanon,LB,"شراع القصور, برامية",33.5694298,35.3901795,,info@saraynassibbasha.com,http://www.saraynassibbasha.com/,False,,,,,,,3,48,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
ثانوية جاردن سيتي,school,South Lebanon,LB,,33.5776715,35.3930938,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Le Venue,events_venue,South Lebanon,LB,,33.5768784,35.3876266,,,,,,,,,,,0,8,medium,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
Bael Mohsen public school,school,North Lebanon,LB,,34.4425291,35.8607972,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Green Resto Restaurant and cafe,restaurant,North Lebanon,LB,,34.4413227,35.8587893,,,,,,,,,,,0,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ثانوية حارة صيدا,school,South Lebanon,LB,,33.5523216,35.3950014,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فرن نداف,bakery,South Lebanon,LB,,33.5690508,35.3835954,,,,,,,,,,,0,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
