name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,rating,review_count,completeness_score,industry_priority,recommended_service,source,scraped_at
Apptunix Saudi Arabia - AI Mobile App & Software Development Company in Riyadh | Hire App Developers in Saudi Arabia,service,Riyadh,SA,"Level 7, Building 3.09, Al Aqiq, Riyadh 13519, Saudi Arabia",24.759317,46.6376202,050 782 1690,,https://www.apptunix.com/mobile-app-development-company-riyadh-saudi-arabia/?utm_source=Organicseo&utm_medium=mainGBPsaudiarabia,True,,,5,4,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
MIS - Al Moammar Information Systems Co.,business_center,Riyadh,SA,"6330 Al Thoumamah Rd, Al Sahafa district، Riyadh 13315, Saudi Arabia",24.7803293,46.6434156,9200 20261,,https://www.mis.com.sa/,True,,,4.4,201,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Musemind UI UX Design Agency Riyadh | E-commerce & Real estate Web Design & Development Company Saudi Arabia,service,Riyadh,SA,"4194 Bir Al Mahallat, Al Wisham, Riyadh 12741, Saudi Arabia",24.640148099999998,46.696833500000004,053 138 2220,,https://musemind.agency/locations/ui-ux-agency-in-riyadh,True,,,4.5,16,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Qoyod - قيود,corporate_office,Riyadh,SA,"3694 Al Abbas Ibn Abd Al Mouttaleb, At Taawun, Riyadh 12476, Saudi Arabia",24.774445999999998,46.7031906,800 433 0088,,https://www.qoyod.com/,True,,,4.7,992,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
SAP KSA Software Trading Co.Ltd,corporate_office,Riyadh,SA,"Nakheel , Pr, Prince Turki Bin Abdulaziz Al Awal Rd, An Nakheel, Riyadh 11435, Saudi Arabia",24.739988699999998,46.6337747,011 202 7000,,https://www.sap.com/mena-ar?url_id=Google_Maps,True,,,4.2,69,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
SAS BUSINESS SOLUTIONS CO,accounting,Dammam,SA,"Al Mazruiyah Dist، Al Najim Building، Al Mazruiyah, Dammam 32414, Saudi Arabia",26.442725199999998,50.120844999999996,059 081 9176,,http://www.sasitglobal.com/,True,,,4.6,16,3,high,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Scope Tech,service,Riyadh,SA,"Exit 7،، Northern Ring Rd, Al Izdihar, Riyadh 12487, Saudi Arabia",24.7848385,46.7057265,9200 12265,,https://scopetech.technology/,True,,,4.8,20,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Skyview Smart Solutions – Leading IT & Software Company in Saudi Arabia,service,Jeddah,SA,"Building 3047, Unit 59,111, Mesk Street, 7766 Lodge #1, AI Hamra District, جدة 23212, Saudi Arabia",21.5170592,39.1646048,053 879 2285,,https://skyviewads.com/,True,,,5,3,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Code7 Best IT Company in Saudi Arabia,service,Riyadh,SA,"Sawaed Al Riyadh, Al Farazdaq St, Al Malaz, 1st Floor, Riyadh 12642, Saudi Arabia",24.657100800000002,46.7274142,053 039 4143,,https://code7.ai/,True,,,5,12,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Saudi Information Technology Company (SITE),corporate_office,Riyadh,SA,"6550 Almuhir (Digital City), Unit No. 8, An Nakheel District Riyadh City, النخيل، الرياض 12382, Saudi Arabia",24.7399655,46.633874,9200 00833,,https://www.site.sa/,False,,,4.6,218,3,low,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Saudi Intelligent Solutions (SIS Global HQ),service,Riyadh,SA,"8476 King Fahd Rd, King Fahad Branch Rd, المحمدية، الرياض 12363, Saudi Arabia",24.7427261,46.6559128,011 451 8700,,http://www.sisglobal.net/,True,,,4,52,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
SAT Microsystems,service,Jeddah,SA,"H657+M98، Floor 213، Al-Rehab, Jeddah 23345, Saudi Arabia",21.5591875,39.2134375,059 049 1974,,http://www.satmz.com/,True,,,4.4,13,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Saudi Amad for Airport Services & Transport Support,transportation_service,Jeddah,SA,"M45C+9X8 برج العليا، Prince Sultan Rd, Al Mohammadiyyah, Jeddah 23624, Saudi Arabia",21.6583732,39.122373599999996,9200 08737,,https://www.saas.com.sa/,True,,,4.5,35,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Seven Technologies Company,service,Riyadh,SA,"3115 Prince Mohammed Bin Abdulaziz Rd, Al Olaya, Riyadh 12313, Saudi Arabia",24.692146899999997,46.6743467,056 577 7717,,http://www.sevtechs.com/,True,,,4.9,121,3,low,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
SSBS,service,Dammam,SA,"85MR+HFC Al-Othman Business Park, Prince Sultan Road, Al Jawhara, Al Khobar 34434, Saudi Arabia",26.333928699999998,50.191146700000004,013 853 4443,,http://ssbs.com.sa/,True,,,4.4,14,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
SASS DEVELOPEMENT GROUP - SDG,service,Dammam,SA,"2512 Duraid Ibn Al Samah Olaya Center North Tower ‘A’ Block, First floor - office, no. 110, العليا، Building no. 2512, الخبر 31952, Saudi Arabia",26.2950947,50.1849476,011 262 0000,,https://www.sassgroup.net/,True,,,3.3,8,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Sky Information IT Company Ltd.,service,Riyadh,SA,"Build. 8383, King Abdulaziz, Dist, Ibn Abdulrahman Saud, الضباط، الرياض 12623, Saudi Arabia",24.6861847,46.718455899999995,056 560 6082,,https://skyinformations.com/,True,,,4.9,13,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Saudi AI,service,Riyadh,SA,"Qurtubah, District, الرياض 13142, Saudi Arabia",24.8165838,46.732001,050 540 4712,,https://www.saudiai.sa/,True,,,1,1,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Business Email Hosting | Saudi Arabia,service,Riyadh,SA,"Dabbab, Riyadh 14241, Saudi Arabia",24.7458563,46.8325494,050 829 4744,,https://www.saudiemailhost.com/,True,,,5,4,3,low,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
عيادة اللمسة الطبي | Touch medical clinic,medical_clinic,Riyadh,SA,"King Fahd Rd, King Fahd, Riyadh 12262, Saudi Arabia",24.743362599999998,46.6570412,055 852 5140,,https://linktr.ee/touchmedical,True,,,4.6,989,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
مجمع عيادات د . هيلث Dr.Health Clinic,medical_clinic,Riyadh,SA,"King Abdullah Rd, King Fahd, Riyadh 12272, Saudi Arabia",24.734950299999998,46.6797609,011 400 1133,,https://drhealth-clinics.com/ar/,True,,,4,1791,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Lora Medical Clinic,hospital,Riyadh,SA,"داخل مول فلاجيو 2 الدور الثالث، امام محطه المتحف الوطني لقطار الرياض الخط الأزرق، الرياض بشر بن رحمه، Al Amal, Riyadh 12643, Saudi Arabia",24.6469679,46.7174909,056 250 7545,,https://www.loramedical.net/,True,,,4.9,1414,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
عيادات أوكسي هيلث | OXY HEALTH,medical_clinic,Riyadh,SA,"7297 Abi Bakr As Siddiq Rd, Al Wadi, Riyadh 13313, Saudi Arabia",24.7891403,46.6810055,9200 11696,,https://oxyhealth.com.sa/,True,,,4.3,2914,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
مجمع لايف كير الطبي Life Care Medical Complex,hospital,Riyadh,SA,"Near Nesto Hyper Market, Street 201, 2nd Industrial City, Riyadh 14331, Saudi Arabia",24.5597422,46.8648155,9200 22154,,https://lifecaremedicalcomplex.com/,True,,,4.4,74,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
U clinic,medical_center,Riyadh,SA,"حي، طريق الثمامة الفرعي، Alyasmin, Riyadh 13322, Saudi Arabia",24.8051304,46.656489799999996,9200 21223,,https://umedical.com.sa/,True,,,4.4,1657,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Nahdi Care Clinics | عيادات النهدي كير,medical_clinic,Riyadh,SA,"MPJ2+R3G Al Olaya, Riyadh الرياض- حي العليا - شارع الامير عبد العزيز بن مساعد بن جلوي - بجوار مدارس الالسن العالمية Riyadh – Al Olaya District – Prince Abdul Aziz Bin Musaid Bin Jalawi Street, next to Al-Alsun International Schools, العليا، الرياض 12611, Saudi Arabia",24.682062499999997,46.7001875,9200 24673,,https://nahdicareclinics.sa/,True,,,4.5,414,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
مركز ستار هيلث الطبي - Star Health Medical Center,medical_center,Riyadh,SA,"Al Mansourah, Riyadh 12684, Saudi Arabia",24.5988227,46.7442553,050 573 0003,,https://www.starhealth.sa/,True,,,4.8,95,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Healthy Clinic,medical_clinic,Riyadh,SA,"طريق ابي بكر الصديق، العارض، الرياض 13335،، Al Aarid, Riyadh 13335, Saudi Arabia",24.867590900000003,46.639745,011 834 2222,,https://healthyclinics-sa.com/,True,,,3.4,2274,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Noor-Clinics,medical_center,Riyadh,SA,"Al Urubah Rd, Al Wurud, Riyadh 12251, Saudi Arabia",24.714616,46.6772066,053 555 1460,,https://noor-clinics.com/,True,,,4.1,3789,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Aid Medical CO شركة أيد الطبية,medical_clinic,Riyadh,SA,"King Khaled bin abdulaziz road, Umm Al Hamam Al Gharbi, Riyadh 12329, Saudi Arabia",24.6896475,46.633807499999996,055 824 2786,,https://aid.com.sa/,True,,,4.6,17,3,high,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
"Abeer Medical Center - Batha, Riyadh مركز العبير الطبي - البطحاء، الرياض",medical_clinic,Riyadh,SA,"8174, 3471 البطحاء، الفوطة، الرياض 12632, Saudi Arabia",24.6422699,46.7168329,9200 15888,,https://www.abeergroup.com/,True,,,4,695,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Jarir Medical Centre (KIMSHEALTH),medical_center,Riyadh,SA,"Jarir St, Jarir, Riyadh 12837، Jarir, Riyadh 26840, Saudi Arabia",24.673773,46.7549237,011 477 7471,,https://kimshealth.sa/riyadh/?utm_source=organic&utm_medium=gbp&utm_campaign=gbp-link,True,,,3.7,1972,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
عيادات رها الطبية | Raha Polyclinic,medical_center,Riyadh,SA,"الشيخ جابر الأحمد الصباح, 2595 حي, الرمال، الرياض 13256, Saudi Arabia",24.8448304,46.783434899999996,059 580 3356,,https://rahahealth.com.sa/,True,,,4.6,471,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Olaya Medical Centre - OMC,medical_center,Riyadh,SA,"PP22+72M, As Sulimaniyah, Riyadh 12223, Saudi Arabia",24.7007194,46.7000568,011 464 5501,,http://omc.com.sa/,True,,,3.5,1288,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
مركز درب الحياة الطبي,dental_clinic,Riyadh,SA,"2518 Prince Turki Ibn Abdulaziz Ath Thani، Al Muruj, Riyadh 12273, Saudi Arabia",24.7558473,46.6560789,055 951 5312,,https://wa.me/0592094541,True,,,4.2,727,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Exir Medical Complex,medical_clinic,Riyadh,SA,"Al Bathaa, Al Futah, Riyadh 12632, Saudi Arabia",24.640342699999998,46.717124899999995,011 406 7001,,https://exir-clinics.com/,True,,,3.6,185,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
مجمع المحمدية الطبي,hospital,Riyadh,SA,"حي، شارع الشيخ عبدالله العنقري، Al Wurud, Riyadh 12252, Saudi Arabia",24.7242717,46.6810091,056 664 0043,,https://almohamadia.com.sa/,True,,,4,909,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
مركز صحي المربع,medical_center,Riyadh,SA,"MP66+Q68, 2262 Imam Abdullah Bin Faisal Bin Turki St, Al Murabba, Riyadh 12628, Saudi Arabia",24.6618835,46.7105664,011 405 0778,,http://www.moh.gov.sa/,True,,,3.2,789,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Care Medical Hospital - Almalaz,hospital,Riyadh,SA,"Salah Ad Din Al Ayyubi Rd, Az Zahra, Riyadh 12812, Saudi Arabia",24.6795309,46.7270961,011 437 8888,,https://care.med.sa/,True,,,3.9,1996,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Al Falah Hospital,hospital,Riyadh,SA,"عمار بن ياسر، Al Oud, Riyadh 12665, Saudi Arabia",24.619120199999998,46.7292701,011 446 3737,,https://www.alfalahh.com/,True,,,3.3,2459,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Alshablan Medical Center,medical_center,Riyadh,SA,"Al Urubah Rd, Al Wurud, Riyadh 12215, Saudi Arabia",24.7166149,46.681484499999996,011 460 6600,,https://www.alshablan.sa/,True,,,4,1233,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Ryan International Polyclinic Batha,medical_clinic,Riyadh,SA,"Al Amal, Riyadh 12643, Saudi Arabia",24.6424293,46.7202301,011 401 1833,,https://www.ryanriyadh.com/,True,,,3.2,338,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
العيادات الإستشارية - Consulting Clinics,medical_clinic,Riyadh,SA,"Makkah Al Mukarramah Rd, Al Olaya, Riyadh 12311, Saudi Arabia",24.676784899999998,46.682804499999996,9200 19123,,http://khccgroup.com/,True,,,3.5,317,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Alma Health Digital Clinic Riyadh,medical_clinic,Riyadh,SA,"2319 Anas Ibn Malik Rd, Alyasmin, Floor 1, Office 108, Riyadh 13322, Saudi Arabia",24.8198083,46.6465009,050 256 2767,,http://almahealth.io/,True,,,3,2,3,high,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Specialized Clinic,hospital,Riyadh,SA,"Makkah Al Mukarramah Rd, Al Olaya, Riyadh 12611, Saudi Arabia",24.6813865,46.695992499999996,011 461 0910,,http://www.spclinic.net/,True,,,4.2,227,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Al Wadi Health Care Center,hospital,Riyadh,SA,"3961 7179 طرفاء، Al Wadi, Riyadh 13313, Saudi Arabia",24.7879941,46.6973758,800 127 7000,,http://twitter.com/alwadiphc,False,,,2.7,1248,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Al-Azhar Medical Hospital,hospital,Riyadh,SA,"7244 Abi Hourairah, An Nasim Ash Sharqi, 3651, Riyadh 14245, Saudi Arabia",24.7243361,46.8466877,011 236 6788,,http://www.alazharhospitals.com/,True,,,2.5,2432,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Dhaka Medical Center,hospital,Riyadh,SA,"Hibatullah Al Khazraji, Al Futah, Riyadh 12632, Saudi Arabia",24.644916799999997,46.7140056,9200 16806,,https://dhakasa.com/,True,,,3.8,441,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Diamond Medical Clinics 1,medical_center,Riyadh,SA,"شارع التخصصي، Halab, Al Olaya, Riyadh 12333, Saudi Arabia",24.7013844,46.66750030000001,011 880 1001,,https://diamondsclinic.com/,True,,,3.7,1627,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Saudi German Hospital Riyadh - SGH,hospital,Riyadh,SA,"6785 حي، 2616 King Fahd Branch Rd, As Sahafah, Riyadh 13321, Saudi Arabia",24.8006125,46.627896799999995,9200 07997,,https://www.ryd.saudigermanhealth.com/?utm_source=GMB&utm_medium=Google+My+Business,True,,,3.3,5757,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
جراح تجميل دكتور جمال جمعه عيادات ميدارت Medart Clinics,medical_center,Riyadh,SA,"MPX3+JQW بجانب وكالة بورش، Prince Abdulaziz Ibn Musaid Ibn Jalawi St, As Sulimaniyah, Riyadh 12234, Saudi Arabia",24.6990886,46.7044146,055 581 7800,,https://www.medartclinics.com/ar/home-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/,True,,,4.6,621,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
مركز احتواء الطبي,medical_center,Riyadh,SA,"King Fahd Rd, Al Olaya, Riyadh 12333, Saudi Arabia",24.704815999999997,46.675134799999995,9200 27225,,https://www.ehtiwa.com/,True,,,3.7,255,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Riyadh Hospital - مستشفى الرياض,hospital,Riyadh,SA,"Al Mughrizat, Riyadh 12481, Saudi Arabia",24.7549405,46.726868499999995,011 521 5555,,http://www.rh.med.sa/,True,,,4,435,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Pro Derma,medical_clinic,Riyadh,SA,"Al-Thumamah Valley St, Al Olaya, Riyadh 12214, Saudi Arabia",24.705473899999998,46.677626,050 751 5411,,https://proderma-clinics.com/,True,,,4.2,798,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Aesthetic Clinic Riyadh | عيادة التجميل بالرياض,medical_clinic,Riyadh,SA,"QQ85+M2M, Al Hamra, Riyadh 13214, Saudi Arabia",24.766687500000003,46.7575625,011 487 9073,,https://aestheticclinicriyadh.com/,True,,,4.4,12,3,high,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
MOVE Comprehensive Sports Medicine,hospital,Riyadh,SA,"Ar Rahmaniyyah, Riyadh 11564, Saudi Arabia",24.7166493,46.6692034,9200 09298,,https://move.med.sa/,True,,,4.1,296,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Clinics Complex,hospital,Riyadh,SA,"3822 Al Kharj Rd, 6174, Riyadh 14331, Saudi Arabia",24.5424825,46.875976900000005,056 231 7824,,https://www.facebook.com/masaneaclinic?mibextid=ibOpuV,True,,,3,117,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
عيادات دنتل هاوس Dental House Clinics,dental_clinic,Dammam,SA,"Prince Turkey Street, Alkurnaish, Al Khobar 34412, Saudi Arabia",26.322944,50.2184161,9200 02721,,http://www.dentalhouseclinics.com/,True,,,4.1,301,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Barad Dental Clinic عيادات برد للأسنان,dental_clinic,Jeddah,SA,"King Fahad Rd, Al Faisaliyyah, Jeddah 23442, Saudi Arabia",21.582752199999998,39.176711999999995,053 237 1155,,http://www.barad-dental.com/,True,,,4.8,248,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Dima Dental Center مجمع ديمه لطب الأسنان‎,dentist,Riyadh,SA,"7950 Al Amir Muhammad Ibn Abdul Aziz, 3227 Branch Rd, العليا، الرياض 12313, Saudi Arabia",24.6923458,46.675595099999995,9200 05196,,https://www.dimadental.com.sa/,True,,,4.4,1541,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Sanaya Dental Clinics,dentist,Riyadh,SA,"Takhassusi، العروبة، Rd، Riyadh 12333, Saudi Arabia",24.707910899999998,46.664409899999995,9200 14702,,https://sanayaclinics.com/,True,,,4.6,966,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Modern Dental Center,dental_clinic,Dammam,SA,"King Fahd Road, Ghirnatah, Dammam 32243, Saudi Arabia",26.4200518,50.086686,013 843 0243,,https://mdcdentalcenter.com/,True,,,4.3,1888,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
مركز الربوة الطبي,medical_center,Riyadh,SA,"2685 Umar Ibn Abdul Aziz Br Rd, 7868, Ar Rabwah, Riyadh 12834, Saudi Arabia",24.6898919,46.7609272,9200 10327,,http://rabwahmedical.com/,True,,,4.5,1177,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
مجمع نهج الطبي للأسنان والجلدية والتجميل,dentist,Riyadh,SA,"Abdulrahman Al Ghafeqi St, Al Quds, Riyadh 13214, Saudi Arabia",24.7528421,46.768915199999995,9200 07882,,https://linktr.ee/nahjclinic,True,,,4.4,3448,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Lasting Smile Dental Clinics مجمع البسمة الدائمة لطب الأسنان,dental_clinic,Riyadh,SA,"Abdallah Ibn Soleiman Al Hamadani, Al Olaya, Riyadh 12241, Saudi Arabia",24.700771800000002,46.6920584,9200 10617,,http://www.lastingsmile.com/,True,,,4.5,529,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Ozone Dental Center,dental_clinic,Dammam,SA,"Prince Turkey Street, Al Khobar Al Shamalia, Al Khobar 34427, Saudi Arabia",26.2877436,50.219167899999995,013 512 2242,,https://www.instagram.com/ozone_clinics?igsh=MTE4bXJmZXRuaGNxcQ==,True,,,4,946,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Kharsa Clinics عيادات الخرسا,dental_clinic,Riyadh,SA,"2949 Mousa Bin Nusair St Cercon Building #3، PM3M+WP9, Musa Ibn Nusair St, Al Olaya, Riyadh 12241, Saudi Arabia",24.704663399999998,46.6844011,800 121 2777,,http://www.kharsaclinics.com/,True,,,4.6,551,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
عيادات الفارابي لطب الأسنان والجلدية فرع العزيزية,dental_clinic,Riyadh,SA,"al nasr road، Al Aziziyah, Riyadh 14514, Saudi Arabia",24.5921491,46.7729324,011 202 7500,,http://www.farabiclinics.com/,True,,,4.5,1331,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Harasani Dental Clinics,medical_clinic,Jeddah,SA,"Al-Murjana Tower، 8045 Prince Sultan Rd, Ar Rawdah, Jeddah 23435, Saudi Arabia",21.567517799999997,39.1434127,9200 12355,,http://www.harasaniclinics.com/,True,,,4.3,450,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
عيادات دنترا حي السويدي الغربي - Dentra Clinic,dental_clinic,Riyadh,SA,"4714 Sheikh Abdul Rahman Ibn Furayyan, As Suwaidi Al Gharabi, Riyadh 12993, Saudi Arabia",24.5662815,46.631416699999996,055 354 9525,,https://www.dentra.sa/,True,,,4.6,464,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Uranus Dental Center,dental_clinic,Riyadh,SA,"2559 Al Urubah Rd, Al Olaya, Riyadh 12244, Saudi Arabia",24.715650699999998,46.680690899999995,011 465 7000,,http://www.uranus.com.sa/,True,,,4,1244,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Ram Clinics | عيادات رام,dental_clinic,Dammam,SA,"Prince Ahmed St, Al Qusur, Dhahran 34246, Saudi Arabia",26.343301999999998,50.162687,013 816 3550,,https://ramclinics.net/,True,,,4,1131,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
عيادات العلاج التخصصي لطب وتقويم الأسنان - Specialist Dental Treatment Center,dental_clinic,Dammam,SA,"King Saud St, Al Mazruiyah, Dammam 32414, Saudi Arabia",26.441836,50.120810299999995,058 219 0806,,http://sdtc.com.sa/,True,,,4.6,561,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
MDC AlKhobar [Modern Dental Center],dental_clinic,Dammam,SA,"King Abdulaziz 27th St, &, Al Khobar 34622, Saudi Arabia",26.3013814,50.209753799999994,9200 14828,,https://www.mdckhobar.sa/,False,,,4.2,155,3,high,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Artal Medical Complex,dental_clinic,Dammam,SA,"16th Street, Al Khobar Saudi Arabia، Madinat Al Umal, Al Khobar 34441, Saudi Arabia",26.294549,50.207724,053 915 8128,,https://www.artalclinics.net/,False,,,4.5,478,3,high,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Al Madar Dental Clinic,dental_clinic,,SA,"طريق الظهران 5596 بناء مجمع العفالق الدور الأول فوق مكتبة جرير1، Al Mubarraz 36342, Saudi Arabia",25.4287703,49.573481799999996,9200 25035,,https://www.instagram.com/almadarhasa/,True,,,4.2,671,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
مركز اضواء الحكمة لطب وتقويم الاسنان,dental_clinic,Dammam,SA,"King Khaled St, An Nakhil, Dammam 32244, Saudi Arabia",26.437089,50.090581,013 832 0130,,https://adwaclinics.com/,True,,,4.3,434,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Smile Dental Clinic - سمايل لطب وتجميل الاسنان,dental_clinic,Riyadh,SA,"Prince Muhammad Ibn Saad Ibn Abdulaziz Rd, Al Aqiq, Riyadh 13515, Saudi Arabia",24.779886599999998,46.6165328,800 124 2255,,http://smileclinic.sa/ar/makeappointment/instgram,True,,,4.6,383,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Healthcare Polyclinic dammam,hospital,Dammam,SA,"17th Street, Al Souq, Dammam 32242, Saudi Arabia",26.4424237,50.097633800000004,013 808 5111,,http://healthcare.com.sa/,True,,,4.6,1319,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Dental Hospital,dental_clinic,Dammam,SA,"95VV+G7C, King Faysal University, Dammam 34212, Saudi Arabia",26.3938062,50.193126799999995,013 333 1500,,http://www.uod.edu.sa/en/colleges/college-of-dentistry/patient-services,False,,,4.1,195,3,high,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Kadoon Dental Clinic,dental_clinic,Riyadh,SA,"MPRM+W5W، Princess Al Jawharah Bint Al Imam Faisal Ibn Turki, Ar Rabwah، Ar Rabwah, Riyadh 12814, Saudi Arabia",24.6923723,46.7329484,011 216 8888,,http://www.kadoon.com/,True,,,4.1,475,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Gama Dental Clinic,dental_clinic,Riyadh,SA,"Bin Tami Center, 1st floor, Office 5, طريق الملك عبدالعزيز الفرعي، Al Wurud،, الرياض 11482, Saudi Arabia",24.723297199999998,46.691347099999994,011 454 2929,,http://www.gamadentalclinic.com/,True,,,3.5,83,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
دنتيرا لطب الأسنان - فرع أبها,dental_clinic,,SA,"شارع مكة المكرمة، Al Nuzhah, Abha 62521, Saudi Arabia",18.214453,42.5157759,800 301 2345,,https://www.dentera.com.sa/,False,,,4.3,1374,3,high,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
